mz,MSS1a.mzML,MSS2a.mzML,MSS3a.mzML,MSS4a.mzML,MSS5a.mzML,MSS5a3.mzML,MSS5a2.mzML,MSS6a.mzML,MSS13a1.mzML,MSS13a2.mzML,MSS13a3.mzML,MSS13a.mzML,MSS10a.mzML,MSS11a.mzML,MSS11a3.mzML,MSS11a2.mzML,MSS11a1.mzML,MSS14a.mzML,MSS14a1.mzML,MSS14a2.mzML,MSS14a3.mzML,pval,qval
241.19114634480562,nan,nan,nan,nan,nan,138273.78125,232710.8125,nan,111236.609375,nan,nan,nan,nan,nan,135203.75,50332.953125,313219.125,nan,405501.90625,343273.65625,188367.15625,0.056791825421437618,4.2245586630833465
187.1330490264579,242150.28125,241888.59375,nan,234867.484375,nan,nan,212385.921875,189510.6875,231371.640625,192254.34375,214410.40625,197061.46875,nan,nan,nan,159755.46875,183908.171875,191979.328125,nan,nan,nan,0.056895255490975398,4.2079265423625456
105.0337510461018,194837.96875,nan,nan,217065.4375,195915.859375,nan,nan,201721.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05796300368515471,4.1914248696473981
466.175594426485,114608.53125,117387.5390625,nan,97200.1015625,nan,nan,nan,112378.1015625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.057965407189296637,4.1750521162503382
304.8962440624564,299584.6875,267399.375,nan,260880.765625,nan,nan,nan,316789.15625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.057965590934945993,4.1588067772766015
184.08405297513914,157055.9375,nan,nan,176920.515625,nan,145640.375,nan,142552.828125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.057966337700085475,4.1426873711631265
388.1282157598693,217251.4375,265878.34375,nan,237154.09375,nan,nan,nan,199009.484375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.057968729561714026,4.1266924392281332
348.9223646406758,nan,nan,nan,222170.640625,nan,162651.75,200938.8125,206702.421875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.057970047074441734,4.1108205452311024
103.11195783168915,nan,nan,nan,nan,nan,nan,152220.390625,nan,144431.703125,142350.453125,112624.3203125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.057970391332757061,4.0950702749428602
218.18331619866515,233458.234375,211491.5,nan,228460.921875,nan,nan,nan,169899.953125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.057971393782495155,4.0794402357255217
202.1439890930996,154552.265625,104629.984375,nan,135047.171875,nan,nan,nan,112478.7109375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.057976894812407427,4.0639290561220021
358.22796009930596,nan,809483.5625,597755.75,nan,nan,nan,nan,nan,410070.125,nan,nan,676092.375,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.057994970919598564,4.0485353854548736
372.1361674229543,156310.859375,153034.703125,216138.125,nan,nan,nan,nan,110932.640625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.057996615532937466,4.0332578934342891
379.25233855430236,181975.0,134566.828125,nan,130629.3359375,nan,nan,93633.4921875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.057997113902639369,4.0180952697747614
630.31917067496,nan,116130.703125,nan,90268.734375,nan,nan,nan,67583.8125,nan,nan,nan,66624.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.057997319700082248,4.0030462238205491
172.13339292290715,153358.0,195358.59375,nan,118769.390625,nan,nan,nan,90914.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058013525273698581,3.9881094841794273
288.92229672909224,91282.328125,126630.2890625,nan,211690.0,nan,nan,nan,177872.953125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058027535568227484,3.9732837983646343
372.243648516682,nan,522834.375,231744.703125,nan,nan,nan,nan,nan,272471.78125,nan,nan,504017.09375,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058035911652785488,3.9585679324447653
274.87348883128874,176551.84375,nan,113852.6171875,67374.2421875,nan,nan,101169.28125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058038678961392663,3.9439606707014265
289.1541033431315,nan,nan,nan,nan,nan,480093.4375,304423.0,nan,202392.546875,189682.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058042446575485129,3.9294608152944361
296.90888424143145,nan,nan,107389.8828125,nan,236762.59375,nan,99406.671875,103655.625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058044528612224582,3.9150671859343831
330.19662769875396,nan,538930.0,732518.0,nan,nan,nan,nan,nan,236728.03125,nan,nan,252640.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058093287672534799,3.9007786195623599
389.2575168627428,nan,nan,nan,165276.109375,487122.625,184224.84375,nan,150114.65625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058095293425359511,3.8865939700366785
276.9230623058281,nan,nan,207953.390625,214546.078125,390402.71875,nan,97266.5078125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058108772336297375,3.8725121078264007
346.9520190433047,nan,nan,222269.109375,147190.8125,510106.96875,nan,138088.90625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05812436399061266,3.858531919711504
567.3296400091425,nan,nan,nan,nan,nan,111564.9609375,nan,nan,nan,nan,23342.640625,nan,nan,48944.49609375,nan,nan,120535.203125,nan,74076.7890625,136117.390625,154381.046875,0.058166317616991127,3.8446523084895201
226.95154478746542,nan,nan,111823.0,352028.65625,293088.21875,nan,nan,91956.28125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058170979106579611,3.8308721926884823
196.06873226334835,246062.796875,nan,103217.0390625,nan,nan,nan,nan,nan,454514.75,nan,nan,121946.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058173747607979616,3.8171905062860234
256.13918824877567,nan,nan,283513.21875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,233472.625,nan,nan,nan,301209.0625,346826.875,285589.0,0.058178386118439451,3.8036061984344718
252.05035071836693,nan,175262.015625,161939.296875,39422.83984375,nan,nan,nan,nan,nan,nan,nan,112796.421875,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05819303203192832,3.7901182331917962
248.8707368746579,nan,nan,177358.328125,104999.2421875,299788.3125,nan,nan,58672.09375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058194914727157973,3.7767255892582563
242.07483435281864,nan,521817.375,nan,nan,nan,nan,nan,nan,220875.8125,nan,80049.8359375,235263.84375,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058227430399237709,3.7634272597186147
193.99741132219447,nan,105540.8671875,nan,nan,137956.1875,460874.875,nan,nan,nan,nan,nan,85369.4921875,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05822782270454338,3.7502222517897774
474.2602460044003,85502.0703125,149935.0,nan,nan,nan,nan,nan,31457.177734375,nan,nan,nan,28994.248046875,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058297848183949841,3.7371095865737294
292.8970163663639,nan,nan,236401.75,nan,439900.34375,nan,112541.53125,61548.32421875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058304284165904302,3.7240882988156327
262.05589770750737,148436.21875,nan,476748.375,73679.0859375,nan,nan,nan,nan,nan,nan,nan,72920.3359375,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05833197119121758,3.7111574366669675
382.0832315494292,814468.9375,nan,748806.125,nan,352634.34375,nan,nan,82661.8046875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058436858262479525,3.6983160614535868
221.15372432657517,nan,nan,nan,132185.6875,nan,448588.0625,436367.90625,107382.2890625,508367.6875,510268.09375,382288.875,664303.0,295214.59375,390561.4375,423181.9375,506305.59375,555308.8125,463749.5,147639.53125,245266.9375,271613.53125,0.058603510506649109,3.6855632474485742
382.31667334314193,nan,nan,nan,nan,2968900.75,135014.203125,223176.984375,173210.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058836777829185991,3.672898081649782
73.06504836016758,253506.53125,nan,210412.109375,257920.375,213432.421875,196274.546875,187181.234375,226210.734375,nan,195154.515625,162623.28125,275114.0625,nan,173788.25,nan,nan,nan,242800.25,nan,131101.28125,114254.1015625,0.058865360084436387,3.6603196635619404
223.049067894665,nan,nan,nan,nan,nan,nan,334564.46875,nan,nan,nan,nan,nan,nan,nan,236155.875,nan,nan,nan,388802.875,309935.8125,320742.78125,0.058866189277520839,3.6478271049832305
194.05955347076005,nan,nan,nan,nan,nan,nan,543284.4375,nan,nan,nan,12517.2060546875,nan,nan,nan,127585.09375,229688.953125,185163.171875,114523.5546875,nan,nan,166904.59375,0.058908731171297905,3.6354195297962129
440.35852890072,nan,nan,nan,nan,4857549.0,225560.578125,288414.03125,125058.8203125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.059062025900943754,3.6230960737630054
484.38487966891824,nan,nan,nan,nan,4517447.5,150620.59375,253630.046875,113056.46875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.059175022060475251,3.610855884324617
92.0126437049194,nan,nan,nan,nan,nan,nan,300529.1875,nan,nan,nan,nan,nan,nan,nan,230085.59375,nan,nan,nan,308506.09375,254354.5625,265815.34375,0.059239367847154487,3.598698120404332
197.01238915291702,nan,nan,nan,nan,nan,nan,77912.1875,nan,nan,nan,nan,nan,300601.34375,nan,nan,34354.546875,35879.546875,70269.859375,nan,nan,nan,0.059412548513659971,3.5866219522150558
209.1537998339773,147287.015625,148458.421875,nan,223580.453125,nan,214534.953125,196359.921875,113385.71875,166778.359375,149602.125,161506.109375,155458.65625,nan,91135.21875,nan,160040.75,150930.875,117295.515625,nan,nan,nan,0.05979217001942299,3.5746265610705237
239.14906088396106,827249.25,70960112.0,nan,4062266.0,nan,2780047.0,2574390.5,5227346.5,nan,nan,16122359.0,1088948.875,88939096.0,nan,nan,nan,nan,3668195.25,nan,nan,nan,0.060151464850134687,3.5627111392002888
181.02623216499344,4040052.5,1156087.375,468589.15625,133953.890625,343409.3125,nan,167879.765625,1622445.5,nan,88625.1328125,nan,263988.84375,nan,737763.875,nan,nan,156108.515625,639731.0,nan,nan,nan,0.060625354176579375,3.5508748895683939
309.04935104076657,nan,nan,nan,nan,nan,321972.75,549903.5,nan,nan,nan,nan,nan,nan,nan,722758.875,209090.21875,nan,nan,1077040.5,969155.1875,957561.9375,0.060792314064106352,3.539117025695651
366.3216013461843,nan,nan,nan,nan,2853640.5,171865.390625,211145.171875,nan,nan,nan,5683.71142578125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.061014208582286442,3.5274367714854344
173.99799109127417,108356.46875,nan,nan,nan,nan,nan,nan,nan,nan,nan,121031.6796875,nan,322007.3125,140356.15625,nan,358266.375,99191.2890625,95154.6875,nan,nan,nan,0.06127254935428008,3.5158333610529162
186.00760186113126,nan,nan,nan,nan,nan,140864.125,nan,nan,nan,nan,nan,nan,nan,76431.8515625,126441.625,nan,nan,nan,71763.3359375,nan,119565.265625,0.061293929734662654,3.5043060385576608
291.2532148694936,nan,nan,nan,nan,844850.5625,97025.46875,132527.75,nan,nan,nan,1731.1207275390625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.061511409735882455,3.4928540580394984
121.55704155834633,nan,nan,nan,nan,nan,nan,170271.296875,nan,nan,nan,nan,93000.7109375,1225614.25,122330.0546875,nan,177651.25,125838.8046875,75580.5234375,nan,nan,nan,0.061575940531314086,3.4814766832576112
360.1501652288172,7025461.0,5708042.0,1714555.625,581610.75,847337.5,725868.25,809225.375,629007.125,851087.0625,490642.34375,300984.3125,264906.96875,nan,436060.46875,130496.9921875,554023.4375,256463.421875,159373.140625,218939.625,215199.9375,114988.0546875,0.061634375090819961,3.4701731875327488
392.28796758747933,nan,nan,nan,93238.4375,nan,nan,39934.89453125,74927.140625,61009.5546875,80495.4765625,85574.359375,nan,nan,nan,39758.61328125,nan,nan,nan,nan,nan,nan,0.061788630115969294,3.4589428535925131
215.12558887331554,nan,nan,1803792.125,nan,1154813.5,1041670.6875,nan,nan,nan,nan,nan,nan,nan,727168.625,912346.625,nan,nan,1096030.375,1883833.25,1557266.5,1152397.625,0.06186279411471262,3.4477849734196342
178.05696589600353,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128842.125,444855.5625,1309265.25,234391.3125,nan,225531.828125,184272.03125,288697.0,nan,nan,nan,0.062797707457016322,3.4366988481031724
211.10960923623753,194056.296875,212507.984375,183508.203125,202845.09375,nan,293874.875,275741.0,169305.515625,269615.4375,277404.09375,232580.640625,270621.09375,nan,230289.34375,269968.03125,277339.875,328219.625,236308.609375,nan,nan,nan,0.062805203593699288,3.4256837876925852
281.13863366131517,318409.90625,374399.65625,nan,212504.0625,nan,nan,nan,157210.015625,nan,150530.859375,nan,222071.0,nan,nan,nan,nan,nan,157672.515625,nan,nan,nan,0.063579857251743005,3.4147391110545899
165.07596362444244,359791.46875,388863.875,nan,319509.40625,nan,nan,nan,nan,nan,335133.8125,292500.75,480745.25,nan,nan,nan,nan,nan,252303.640625,nan,nan,nan,0.063661226739214635,3.4038641457327596
260.0443478777812,nan,nan,nan,nan,nan,260765.328125,nan,nan,227463.515625,nan,nan,nan,nan,nan,nan,97175.1328125,120735.8125,nan,679951.5,559337.9375,519810.5,0.064111363814432387,3.3930582278097985
297.1334769433155,256178.40625,221905.03125,49019.515625,140173.484375,nan,nan,nan,nan,nan,nan,60011.12890625,166003.5625,nan,nan,nan,nan,nan,94850.5078125,nan,nan,nan,0.064297943557578119,3.3823207017724259
469.16259751138676,171788.859375,111096.6328125,187878.484375,144637.328125,nan,nan,nan,66945.703125,nan,nan,nan,113419.9375,nan,107138.1875,nan,nan,nan,nan,nan,nan,nan,0.065018809339351918,3.3716509203788219
480.2493686138128,259096.921875,204303.625,nan,95813.9921875,nan,nan,nan,266777.5625,nan,nan,66460.4140625,98546.0234375,nan,nan,nan,nan,nan,127415.953125,nan,nan,nan,0.065441789906004064,3.3610482445285741
520.3331153675896,42460.359375,nan,116544.3359375,179416.453125,nan,nan,59476.1171875,nan,53310.953125,102094.3046875,nan,nan,nan,nan,nan,nan,nan,74935.1875,nan,nan,nan,0.065714600674499343,3.3505120431350677
131.1625744713903,164754.984375,268256.5625,179428.90625,188215.34375,nan,152023.859375,73968.9765625,227572.875,nan,140916.609375,113795.640625,155943.609375,nan,237667.09375,101716.2265625,112680.5859375,nan,235088.875,nan,nan,nan,0.066591406626345676,3.3400416930002708
207.05420101248288,nan,nan,nan,nan,nan,268736.75,715992.9375,nan,nan,nan,nan,nan,437645.1875,nan,372202.34375,nan,221936.203125,nan,nan,429499.03125,422193.34375,0.068496364111163541,3.3296365786918587
174.99153612432468,nan,143307.4375,nan,112141.109375,nan,1666549.25,4501231.5,450502.53125,1534207.125,659792.4375,249192.953125,479298.125,1781494.0,135561.921875,1652002.5,985241.25,1845732.375,538981.8125,3399505.5,2314280.5,2765196.25,0.07066266259028034,3.3192960924226291
191.10440352949198,nan,nan,529983.1875,212497.34375,536914.25,nan,175444.703125,140877.328125,nan,156534.859375,nan,nan,nan,nan,440597.90625,nan,nan,nan,nan,nan,nan,0.070791480907103757,3.3090196339321567
502.2802438196232,43703.59765625,148429.0625,nan,78088.3515625,nan,nan,nan,87726.875,nan,43724.78515625,nan,29112.345703125,nan,nan,nan,nan,nan,105565.5625,nan,nan,nan,0.070867688458857908,3.2988066103706375
179.02291182745375,nan,nan,nan,nan,nan,318625.1875,460709.46875,nan,nan,nan,nan,nan,487967.84375,nan,250539.703125,nan,179160.609375,nan,nan,202225.015625,256938.875,0.071311631296940847,3.288656436184882
109.1014313527036,nan,nan,nan,nan,552526.5,1251778.25,nan,nan,1209082.625,1126289.625,1054540.0,1187395.5,900504.6875,921749.0625,nan,953445.875,1088729.0,987980.375,450093.46875,681953.5625,603405.25,0.073808337230241022,3.2785685330064007
71.9521287600484,343407.84375,492726.375,352163.65625,139966.015625,386499.0625,794890.75,1406691.0,480841.65625,351609.0,248175.546875,411651.6875,671238.8125,11394235.0,960989.1875,476693.03125,561569.375,480649.5,1025627.375,526248.3125,493434.875,513846.8125,0.077395307625123963,3.2685423295415492
186.04399391720014,nan,nan,nan,nan,nan,201971.59375,300533.84375,nan,nan,nan,nan,nan,601950.6875,nan,36891.8828125,125309.5234375,117527.3515625,36989.5625,nan,nan,nan,0.078920122010489799,3.2585772614636785
174.14905867625055,128184.125,112709.1171875,nan,nan,nan,nan,148843.46875,122501.578125,nan,87180.2109375,nan,nan,nan,105626.2734375,197416.75,156533.734375,300964.0625,nan,742950.875,541705.875,295395.75,0.081420370992407828,3.2486727713072541
120.9811043731795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1579.850341796875,nan,7373085.0,801796.875,nan,nan,nan,788179.875,nan,nan,nan,0.087773710864250926,3.2388283083638987
310.2070571110752,288167.21875,360314.21875,2101627.75,806821.875,2429566.75,2143776.75,1746768.125,572976.25,1441547.75,1013591.9375,557493.5,622943.1875,654909.3125,975998.3125,3044705.0,1003026.0625,846046.25,880732.4375,5109932.5,5026431.0,3993579.0,0.089129563948053214,3.2290433285803219
183.08064381935426,919786.375,1010519.6875,660300.875,1047201.75,795323.1875,1061351.875,1177903.375,767598.5,1224663.375,1195507.875,1199049.875,1200882.625,nan,764510.125,984888.625,1159416.875,1460938.875,1056518.625,nan,649563.5625,780985.9375,0.090350309992802427,3.2193172944580923
219.01779031659075,nan,nan,nan,nan,nan,2102087.0,3363671.0,nan,1119433.625,422393.34375,nan,241901.9375,nan,nan,4153418.75,674950.375,865015.0625,199860.375,5061120.0,4922883.0,4464947.0,0.091135923492749071,3.209649674955215
300.20186592667335,nan,33603120.0,nan,4751546.5,3062256.5,2294340.75,1669707.875,4845311.5,nan,nan,2071419.875,nan,49075284.0,385720.5625,182105.15625,127363.2890625,165913.25,2241077.75,321729.3125,240708.75,171230.359375,0.09192601837156987,3.2000399453894808
91.05446971289837,454793.34375,561998.5625,346311.53125,429303.59375,425332.25,1878273.875,2230356.5,379694.4375,1948496.375,2002716.25,1956310.125,2997058.25,2063866.25,1846392.875,1645622.875,2081488.0,2503918.0,2334933.75,800076.125,1190511.875,1235152.875,0.092089835873828296,3.1904875873435419
121.03985196339254,524891.0,1026932.4375,5769340.0,1537156.75,7001613.5,2133288.75,1481199.25,1833762.375,1530184.125,648520.9375,nan,nan,nan,nan,2482745.5,nan,nan,nan,6560518.5,6558214.0,4629814.0,0.092881566515523942,3.1809920885716862
165.00718448088523,nan,nan,596680.4375,nan,668136.0,1805728.0,3763290.75,490509.46875,884675.375,378330.6875,237465.109375,411912.25,877534.75,217205.03125,2089775.625,1011500.1875,1097194.0,333373.9375,1836674.0,1937249.875,1933175.875,0.094185264102020563,3.1715529429082689
195.0994477229418,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,436248.96875,448850.21875,nan,0.09427947501014243,3.1621696501777712
372.0580820531584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48025.59765625,49433.71875,nan,0.094279519498403561,3.1528417161064501
479.034476260427,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,53719.90234375,nan,52054.41015625,0.094279549804064014,3.1435686522355488
330.0384974463116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,227727.84375,218338.09375,0.094279650723504221,3.1343499758360309
174.01395080678466,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,154134.453125,160920.09375,nan,0.094279678499689185,3.1251852098248145
179.10438473699878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,259477.296875,271826.1875,nan,0.094279709876553403,3.1160738826824681
252.15952268634078,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125510.1484375,131342.25,nan,nan,nan,nan,0.094279724768861886,3.1070155283723446
201.0071763789291,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,255729.0625,nan,nan,nan,nan,nan,271311.0625,0.094279935163579617,3.0980096862611206
293.07077660383425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,239941.53125,nan,254778.625,nan,nan,nan,nan,nan,0.094279956764350303,3.0890559010407128
491.1342393974793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,145820.6875,nan,154612.828125,nan,nan,nan,nan,nan,0.094279963162526764,3.0801537226515463
79.51979172803738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107322.8203125,nan,115146.1171875,nan,nan,nan,nan,nan,0.094280270468890509,3.0713027062071454
233.06974740343392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,278872.34375,257376.921875,nan,nan,nan,nan,0.094280426994825001,3.0625024119200188
221.53509576648287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,149119.375,nan,161547.234375,0.094280494759262215,3.0537524050288187
181.158935546875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,86440.359375,94556.015625,nan,nan,nan,0.094280888514447186,3.0450522557267425
153.0523979053607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,274721.65625,306889.5,nan,0.094281386308818244,3.036401539091155
223.06381794186353,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,216033.0625,193275.6875,nan,nan,nan,nan,0.094281494855978212,3.0277998350144095
292.07363215642897,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,239192.921875,212109.390625,nan,0.094281821503658061,3.0192467281358377
279.05012139169065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,497462.90625,568649.8125,nan,0.09428212330061779,3.0107418077748918
102.09162928986422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,497204.15625,433215.0,nan,nan,nan,nan,nan,nan,nan,0.09428233852132635,3.0022846678654118
323.0286374030586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,358474.8125,310217.8125,nan,0.094282768928758628,2.9938749068909987
149.99803656107218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,237773.890625,nan,nan,204281.359375,nan,nan,nan,nan,nan,0.094283307308445544,2.9855121278214711
136.07347025614143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,444550.15625,528902.6875,nan,0.094284081628841138,2.9771959380503805
593.1580950619316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31155.134765625,37288.24609375,nan,nan,nan,nan,0.094286358010932936,2.968925949333574
353.13589422187795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42712.4296875,nan,nan,35620.00390625,nan,nan,nan,0.094286379083002178,2.9607017777287719
415.07663248021083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,179747.25,146202.3125,nan,0.094286952071945998,2.9525230435361509
359.09193615842594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,198233.671875,nan,160844.578125,nan,nan,nan,nan,nan,0.094287043480741989,2.9443893712399078
192.05557548964939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,145497.203125,nan,181511.765625,nan,nan,nan,nan,nan,0.094288062882214196,2.9363003894507873
210.0608717165903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88895.28125,71892.984375,nan,nan,nan,nan,0.094288109578926638,2.9282557308495525
200.54608749885452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,132980.109375,nan,166273.8125,nan,nan,nan,nan,nan,0.094288338897307228,2.9202550321313843
296.96326888129653,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,84634.2578125,nan,107503.3359375,0.094290228240566001,2.9122979339511894
217.00209678728817,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,193854.90625,251391.328125,nan,0.094290951507663964,2.9043840808698005
234.02867830354643,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108287.484375,nan,nan,nan,nan,nan,140460.703125,0.094291816607280934,2.8965131213010475
155.07922258493127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,296994.4375,225208.1875,nan,0.094292256235565738,2.8886847074596935
275.117789116739,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60584.2578125,46739.1171875,nan,nan,nan,nan,nan,0.094293134086123026,2.8808984953102064
268.9462081099657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,146802.125,nan,111222.7109375,0.094293480450498318,2.873154144516362
269.0882304247424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,441980.6875,312290.78125,nan,0.094298853162267007,2.8654513183916532
105.00347137451172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,219373.734375,154009.5625,0.094301320610182413,2.8577896838504988
341.1728730967579,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39276.89453125,nan,27860.314453125,nan,nan,nan,nan,nan,0.094305058229102665,2.8501689113602309
213.04371286055425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,293465.875,nan,nan,nan,nan,nan,198697.390625,nan,nan,0.094305199655151301,2.8425886748938471
206.0458645811952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,149346.21875,101528.8125,nan,nan,nan,nan,nan,nan,0.094306796847286226,2.8350486518835187
275.1163309887479,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49349.15234375,nan,71703.25,nan,nan,nan,nan,0.094307529690753886,2.8275485231748321
138.9469483824593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,203941.765625,310750.34375,nan,nan,nan,nan,0.094309351366684793,2.8200879729817587
352.09180851048325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,191060.9375,125538.59375,nan,0.094310960807596766,2.8126666888423331
200.60408331832394,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,248384.984375,nan,nan,nan,161709.90625,nan,nan,0.094311355929661181,2.8052843615750302
248.99196129322348,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118195.1875,nan,180275.65625,nan,nan,nan,nan,nan,0.094311518055955876,2.7979406852358286
