mz,MSS1a.mzML,MSS2a.mzML,MSS3a.mzML,MSS4a.mzML,MSS5a.mzML,MSS5a3.mzML,MSS5a2.mzML,MSS6a.mzML,MSS13a1.mzML,MSS13a2.mzML,MSS13a3.mzML,MSS13a.mzML,MSS1b.mzML,MSS2b.mzML,MSS3b.mzML,MSS4b.mzML,MSS5b.mzML,MSS5b3.mzML,MSS5b2.mzML,MSS6b.mzML,MSS13b1.mzML,MSS13b2.mzML,MSS13b3.mzML,MSS13b.mzML,MSS10a.mzML,MSS11a.mzML,MSS11a3.mzML,MSS11a2.mzML,MSS11a1.mzML,MSS14a.mzML,MSS14a1.mzML,MSS14a2.mzML,MSS14a3.mzML,MSS10b.mzML,MSS11b.mzML,MSS11b3.mzML,MSS11b2.mzML,MSS11b1.mzML,MSS14b.mzML,MSS14b1.mzML,MSS14b2.mzML,MSS14b3.mzML,n_blank,pval,qval
122.92473506613075,426876.03125,156232.609375,455557.40625,213117.96875,727142.75,146011.125,318498.625,199259.203125,104499.1171875,92592.375,nan,nan,185488.140625,138603.75,555301.125,287550.4375,36161.17578125,nan,nan,nan,nan,nan,nan,nan,nan,285474.9375,nan,nan,nan,nan,nan,nan,nan,38322.19921875,157016.53125,nan,nan,nan,nan,nan,nan,nan,2,0.29723971967903995,1.723562691088534
122.04322270373855,nan,nan,428031.21875,nan,nan,nan,nan,129449.3828125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,516879.28125,472299.25,382288.5,nan,nan,nan,nan,nan,nan,nan,nan,180089.84375,1,0.45387692940088231,2.6224000365384312
122.0602524463724,117948.203125,nan,nan,nan,nan,nan,185952.0,nan,175740.546875,174872.609375,167995.171875,131772.046875,135267.828125,143737.703125,113710.9453125,106824.6171875,158104.984375,236704.671875,nan,131504.03125,208652.5625,181437.65625,177716.265625,136193.84375,nan,117789.8359375,175108.828125,206507.34375,185098.09375,146914.8125,nan,nan,nan,132704.3125,129251.828125,nan,230295.65625,211987.140625,122316.734375,nan,197430.78125,nan,8,0.49010169567729278,2.8215854765421282
121.95810420206203,86494.5625,nan,nan,nan,nan,nan,nan,nan,157762.03125,nan,nan,nan,nan,nan,nan,nan,81180.40625,nan,nan,nan,nan,nan,nan,421118.78125,nan,nan,nan,109448.5078125,87464.609375,nan,nan,447345.09375,262042.203125,nan,215916.234375,201156.828125,nan,nan,179362.4375,nan,nan,nan,1,0.53326759112785749,3.0591720886053606
119.0351436018045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,972642.875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
119.05379603743616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,451988.6875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
119.07050656729609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2130362.25,nan,nan,nan,nan,nan,397204.0625,0,nan,nan
119.96065556849683,nan,187273.5625,nan,nan,nan,248677.859375,nan,nan,nan,nan,nan,nan,nan,155684.859375,nan,nan,125783.75,nan,nan,222365.53125,nan,nan,nan,nan,1935140.875,nan,nan,nan,nan,430661.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,0.015550037416301923,0.087953194087995443
120.08098692480651,nan,nan,222416.140625,nan,nan,nan,nan,83226.6171875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,373363.3125,nan,nan,nan,925121.6875,932341.0,745315.625,nan,nan,nan,nan,nan,nan,nan,nan,302724.8125,0,0.026772164562285827,0.15089765480561101
119.08573494398512,nan,610547.6875,270139.65625,503836.5,350375.375,488035.6875,478607.375,352563.15625,536813.5625,562708.8125,468297.15625,550640.25,768304.0,857366.0625,482667.625,484550.8125,791482.125,568796.1875,nan,692936.5625,489851.84375,379444.875,474496.15625,488055.28125,nan,306750.875,306014.71875,368768.71875,392989.09375,492147.0,nan,nan,nan,634914.375,370289.03125,nan,436090.21875,463982.15625,467405.25,nan,413220.125,nan,11,0.033742502247190546,0.18952234711662427
124.09703593388932,1534403.875,867625.3125,220707.421875,282417.53125,311961.75,nan,163156.609375,176300.3125,572704.3125,199711.625,157039.703125,200503.890625,408137.59375,604120.9375,255145.15625,215036.765625,272873.40625,181369.515625,nan,265934.0,168333.703125,86973.1796875,192962.84375,261440.9375,nan,nan,nan,nan,nan,127411.9375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117982.046875,nan,9,0.098516212222110738,0.55141713229875877
120.06571007658543,nan,nan,nan,nan,nan,505435.65625,350631.15625,nan,475393.8125,nan,nan,nan,nan,nan,72979.40625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400891.6875,nan,289361.34375,nan,nan,nan,691459.8125,nan,349187.96875,nan,nan,nan,nan,nan,227164.125,nan,2,0.58156161020789687,3.2438661441353971
120.02564680046636,nan,nan,nan,nan,nan,nan,435453.125,nan,nan,nan,nan,322692.21875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,594119.9375,893329.875,203475.75,nan,377664.3125,267790.28125,nan,nan,nan,nan,389079.28125,375445.6875,nan,nan,nan,600011.3125,nan,nan,nan,5,0.77714883314832517,4.3198755828796553
121.55703954550245,nan,nan,nan,nan,nan,nan,170271.296875,nan,nan,nan,nan,93000.7109375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1225614.25,122330.0546875,nan,177651.25,125838.8046875,75580.5234375,nan,nan,nan,nan,nan,94450.8359375,95047.390625,nan,nan,nan,90213.703125,nan,2,0.83225825830233924,4.6103103518328901
119.08697955536104,2635170.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
119.54143296670938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,227252.84375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
120.00339126586914,nan,nan,nan,80196.0703125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,999,nan
120.08907506639562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,98462.4296875,54753.3671875,nan,92017.0625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan
120.10221973815125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1534028.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
120.5128023005566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,999,nan
120.56747495784494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,427446.53125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
120.93643743127926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,969571.1875,nan,nan,nan,nan,nan,nan,0,999,nan
121.02859698085219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,322021.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
121.12249695982422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,999,nan
122.04910278954391,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,824267.5625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
122.08137900123349,nan,nan,nan,nan,nan,739084.1875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,296344.0625,nan,nan,nan,nan,nan,113656.6953125,0,nan,nan
122.096652639379,nan,nan,nan,115371.7734375,nan,nan,nan,110812.2890625,nan,nan,nan,nan,105545.1484375,nan,nan,134768.5,112460.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan
122.10589729883493,nan,nan,nan,nan,526321.9375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
122.47595715999864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,386468.8125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
122.59789638381903,nan,nan,nan,nan,678964.75,nan,96662.0390625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
123.01550262439359,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,999,nan
123.0569286350211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,526724.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
123.53624725341797,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30390.30078125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
123.5450077329254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88015.53125,nan,nan,nan,0,999,nan
123.55454708032399,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,424889.375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
123.94091867047226,nan,nan,162308.59375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
123.95498093106899,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,233253.109375,nan,nan,134025.171875,nan,nan,nan,280286.71875,325605.5625,203430.578125,nan,nan,123160.5625,nan,nan,139879.40625,nan,nan,108110.78125,0,nan,nan
123.9567207699604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73458.59375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
123.95867321803206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,185959.765625,nan,nan,nan,nan,nan,nan,nan,0,999,nan
123.95936280212686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1360598.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
123.96454081906134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,999,nan
124.02828979492188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,999,nan
124.03955298517381,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,208349.265625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
124.04038005477257,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79603.8203125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
124.04653251584882,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,888256.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
124.06476428333764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,403566.09375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
124.07594808911298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41304.69921875,0,999,nan
124.12040172235469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116088.375,nan,nan,nan,102913.96875,nan,105144.390625,90152.3828125,80291.875,138074.125,nan,nan,nan,5,nan,nan
132.1021109160863,236257.359375,255363.328125,681592.25,168476.1875,803609.625,1984473.5,1169521.875,250837.65625,1700428.625,720191.1875,155898.671875,266126.5,238048.21875,164314.234375,118576.8203125,154013.84375,140402.0625,275152.875,nan,91378.5703125,212702.375,142625.96875,434676.3125,344671.5,nan,330383.75,1968523.125,738983.875,843264.0625,186887.59375,5491363.5,4865631.5,3700059.75,258515.03125,1054455.0,236034.5625,201247.171875,652246.875,470815.0,nan,818652.4375,1767072.5,9,0.0038169062777710437,0.018873781962475224
129.12761668470338,1597003.875,1720386.25,1160372.125,1677980.875,nan,1590928.25,1561406.625,1374392.25,nan,1731991.5,1746456.0,1862789.375,2062841.875,1762956.5,1931890.0,1624630.125,2018308.75,1849485.375,nan,2237015.75,1578566.5,1732895.125,1789642.125,1749356.75,925948.1875,1205687.25,1353201.25,1589337.75,1778233.625,1673673.375,916146.5625,986434.9375,1133251.375,1888206.875,1513524.25,1801791.75,1921364.125,1929175.25,1936985.875,nan,1920715.5,588664.625,11,0.019999557020514733,0.09859108843140596
124.55182075481444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,412420.8125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
124.92284706077459,nan,nan,103885.5859375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,98987.453125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
125.09632031503892,444817.40625,473798.09375,284508.78125,424424.3125,364290.71875,468626.78125,443653.90625,312982.75,504494.84375,526504.8125,516664.09375,436894.125,579662.75,640222.5625,453186.34375,431406.5,488273.15625,558204.1875,nan,466803.375,440097.78125,511015.5,475295.1875,474163.375,nan,322753.0,381510.59375,464921.96875,474226.03125,408130.875,224227.53125,331149.75,313319.84375,482725.46875,427499.03125,488668.71875,535820.0625,477046.59375,458949.125,nan,472977.3125,154586.296875,10,0.035718313220024098,0.17447854821417833
130.05008711374558,nan,331041.78125,297277.90625,nan,453938.03125,921732.375,629011.0625,235582.59375,937568.0625,522456.6875,179291.65625,281597.90625,371447.625,nan,107978.5703125,nan,nan,254475.140625,nan,nan,198796.078125,142204.828125,386848.71875,274493.15625,nan,244903.578125,705421.875,416005.0,544934.6875,nan,894189.5,1066349.25,906125.0625,265434.46875,630950.0,nan,252700.015625,nan,393908.28125,nan,560688.3125,451053.75,4,0.037559878062792283,0.18292001038435396
133.0650152434802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,264543.0625,389747.6875,215048.515625,203799.9375,nan,nan,231239.6875,343516.75,nan,nan,273853.90625,259033.0,nan,371128.5,1039027.4375,nan,nan,nan,nan,282562.1875,nan,nan,nan,357604.15625,nan,304697.0,303172.375,842952.4375,nan,nan,nan,nan,6,0.040328883740187241,0.19581373671440314
132.9873990679871,nan,nan,nan,206636.15625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,193755.203125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,391356.375,367342.59375,245523.3125,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.080267144653595246,0.38856047201680344
131.16258104935483,164754.984375,268256.5625,179428.90625,188215.34375,nan,152023.859375,73968.9765625,227572.875,nan,140916.609375,113795.640625,155943.609375,170084.828125,234149.21875,114305.4921875,168686.328125,171136.140625,nan,nan,180734.578125,336554.09375,105664.4921875,239422.578125,146961.71875,nan,237667.09375,101716.2265625,112680.5859375,nan,235088.875,nan,nan,nan,174470.90625,133970.484375,121693.59375,nan,85675.9765625,nan,nan,96150.796875,99072.9140625,5,0.088405979756006739,0.4266779621756972
128.0195190759894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,203102.40625,nan,nan,273297.78125,585965.6875,nan,nan,258399.09375,nan,nan,nan,nan,nan,nan,390858.8125,nan,nan,nan,491585.5,nan,nan,nan,0,0.1160016760583036,0.55819313971935935
127.11195000299585,1289736.75,1265951.5,828455.8125,1265189.5,940274.875,1441100.5,1484986.875,1046107.0625,1396198.875,1498675.25,1424890.0,1541771.25,1451582.75,1374437.75,1405620.375,1237294.125,1481269.125,1579058.5,nan,1641901.125,1358148.0,1458629.875,1464880.25,1382880.25,831782.0,990606.0,1273250.875,1370403.25,1789009.0,1392554.5,601524.5625,810089.0,944703.6875,1638345.625,1319514.875,1551392.75,1563923.625,1608813.25,1448725.875,nan,1436069.25,443242.875,10,0.11634961620852381,0.55820113490517975
131.00177941260233,nan,286801.09375,nan,nan,nan,1326437.75,1708013.5,nan,695376.4375,290608.84375,198406.171875,354395.65625,nan,nan,84629.9375,nan,131337.546875,197205.84375,nan,317885.8125,220026.125,189249.90625,191561.15625,399744.0,2299992.5,212309.484375,904484.9375,439470.25,569059.1875,350010.0625,1411116.0,1364627.125,1267876.625,289970.28125,383395.375,445209.78125,112353.515625,nan,260856.390625,nan,358322.34375,248565.4375,4,0.11792495224882951,0.56408018701814
127.0068738090637,nan,nan,nan,nan,nan,181554.78125,290859.46875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2212130.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,458818.65625,nan,nan,nan,nan,nan,nan,1,0.21365392194263116,1.0189648584956255
131.53375230701613,nan,nan,nan,nan,nan,139663.53125,244571.640625,nan,148702.4375,135784.09375,185863.28125,316447.5,nan,nan,nan,nan,nan,160917.625,nan,nan,166995.46875,156407.0,154035.5,479860.25,787972.1875,175758.984375,121010.5625,293914.65625,227911.671875,221382.734375,nan,nan,nan,282297.90625,221382.140625,267177.21875,201114.578125,165701.25,409520.4375,nan,143061.765625,nan,5,0.24023727318529103,1.1423672105448057
130.52593645944876,nan,nan,nan,nan,nan,161976.09375,327587.28125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,76859.9296875,nan,nan,nan,nan,nan,111899.171875,327601.65625,168074.40625,343969.09375,343523.15625,164576.375,86916.640625,nan,320273.6875,352786.6875,nan,167617.609375,nan,102231.984375,nan,nan,nan,nan,nan,1,0.28390194881195174,1.3460292396613711
130.15923902700632,1777241.75,2607955.0,1611785.0,1685536.75,1052830.5,1381581.5,1088294.375,2307042.75,1236201.25,1265621.25,1287020.875,1458591.5,1686647.875,2098866.75,1276020.5,1962082.5,1747118.625,1229514.875,31439.96484375,1975658.875,2967958.25,1167163.375,2645746.25,1236564.25,1572770.0,2162655.75,894731.1875,1011327.5625,979869.0625,2296875.5,1704100.375,1624630.625,840494.8125,1694173.125,1429643.25,1027181.125,851419.4375,841031.9375,1268304.875,49401.80078125,910286.25,1346975.125,11,0.31387006519410432,1.4837493990994022
128.9861374096225,nan,nan,nan,nan,nan,2090734.75,3600125.5,321257.4375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1033511.75,nan,2114783.25,1040927.125,1096937.625,281512.5625,2320509.0,2266633.25,2202561.0,377647.21875,nan,185755.34375,227428.890625,nan,344142.40625,nan,758187.4375,334585.6875,1,0.33919789807781897,1.5987924318755677
125.98646777455704,951439.25,1597037.125,258458.234375,242468.625,304996.5,2068161.75,4693598.5,735816.875,1208522.125,759351.1875,2358467.75,2165321.0,960445.375,941736.25,692071.5625,368377.4375,803836.4375,1431859.5,nan,2023752.75,1385141.0,1509039.125,1190063.0,2956723.75,30361722.0,2689150.5,1455884.125,2468859.0,2394266.5,3556739.0,1048036.75,1039181.125,1227217.375,1682323.875,2730661.75,1905541.125,1389075.75,1020920.25,2628326.75,4885.70556640625,2183835.0,246550.765625,11,0.5194284295374394,2.4411621819660421
128.03200333337128,nan,nan,195070.796875,nan,398189.65625,366583.8125,350339.84375,nan,298680.1875,295841.8125,184092.421875,nan,nan,nan,nan,nan,nan,237582.453125,nan,nan,nan,nan,210358.953125,nan,nan,nan,312964.3125,nan,283815.65625,nan,354399.5625,401625.46875,407286.9375,nan,nan,241381.609375,265692.375,245626.515625,nan,nan,275315.78125,170096.125,4,0.67206242893441837,3.1493158007043092
126.93701810995177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116305.328125,nan,nan,nan,nan,96454.390625,567857.3125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,240716.296875,nan,nan,nan,280346.90625,nan,nan,nan,0,0.67463714885831294,3.1522176346655084
133.09737333343267,nan,nan,654797.125,nan,1055537.0,992354.0625,680471.9375,nan,847072.875,279884.9375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,272247.5625,nan,nan,251981.84375,877578.125,376995.15625,399004.53125,nan,2203457.0,2219939.5,1651811.75,nan,907743.375,nan,nan,nan,324380.46875,nan,461193.28125,483596.25,1,0.702826328636736,3.2744394270590127
128.11532747823162,nan,180122.21875,nan,166239.984375,nan,nan,nan,nan,nan,157172.6875,nan,164312.484375,177510.765625,nan,141928.859375,128558.3671875,173862.953125,nan,nan,172153.546875,nan,nan,nan,nan,nan,nan,nan,nan,nan,153469.109375,nan,nan,nan,164037.921875,nan,nan,nan,nan,nan,nan,nan,nan,7,0.83413277331068825,3.8749914425845229
124.99121151920666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,143858.015625,nan,nan,nan,nan,nan,nan,0,999,nan
125.05444289675486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1320192.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
126.09963989257812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,999,nan
126.4620297817162,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,846740.8125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
126.54570724015683,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1549534.875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
126.95332965088556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,526655.8125,1,999,nan
127.07283394681797,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12246.7802734375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
127.53889573613972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,570851.6875,nan,nan,nan,nan,103690.7890625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
